From Evals,,,From EOY Data Excl Charter And OOS,,,,13-14 Membership,Base Adequacy,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Prof.,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2015 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2014 if necessary,FY2014 Total        Grant as of          03-18-14,FY2014 Capped @108% Informational only,FY2015 Est. Grant for Cap and FY12 Stabilization,FY2015 Adj. to 95% of 11-15-13 Estimated Grant 198:40-a VI,FY2015 Total        Final Grant as of          3-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADM,"$3,498.30 ",ADM,"$1,749.15 ",ADM,ADM,"$1,881.98 ",$684.45 ,ADM,$684.45 ,$,$2.480 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,111,Concord,TRUE,111.00,Concord," 4,336.27 "," 15,169,573.34 "," 1,577.71 "," 2,759,651.45 ", 697.06 , 293.68 ," 1,311,852.98 "," 201,009.28 ", 27.54 ," 18,849.75 "," 19,460,936.80 "," 8,607,574 "," 10,853,362.80 "," 1,794,128.00 "," 13,302,671.95 "," 14,366,886.00 "," 12,647,490.80 ", -   ," 12,647,490.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,113,Conway,TRUE,113.00,Conway," 1,245.89 "," 4,358,496.99 ", 549.69 ," 961,490.26 ", 207.54 , 10.00 ," 390,586.13 "," 6,844.50 ", 7.00 ," 4,791.15 "," 5,722,209.03 "," 3,506,115 "," 2,216,094.03 "," 793,690.00 "," 3,166,584.00 "," 3,419,911.00 "," 3,009,784.03 ", -   ," 3,009,784.03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,115,Cornish,TRUE,115.00,Cornish, 180.09 ," 630,008.85 ", 21.61 ," 37,799.13 ", 33.53 , -   ," 63,102.79 ", -   , -   , -   ," 730,910.77 "," 455,033 "," 275,877.77 "," 418,638.00 "," 727,196.25 "," 785,372.00 "," 694,515.77 ", -   ," 694,515.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,117,Croydon,TRUE,117.00,Croydon, 74.05 ," 259,049.12 ", 23.04 ," 40,300.42 ", 17.16 , -   ," 32,294.78 ", -   , 1.00 , 684.45 ," 332,328.77 "," 227,893 "," 104,435.77 "," 190,872.00 "," 350,693.64 "," 378,749.00 "," 295,307.77 "," 8,947.25 "," 304,255.02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,119,Dalton,TRUE,119.00,Dalton, 121.53 ," 425,148.40 ", 59.89 ," 104,756.59 ", 34.19 , -   ," 64,344.90 ", -   , -   , -   ," 594,249.89 "," 186,469 "," 407,780.89 "," 329,178.00 "," 818,371.00 "," 883,841.00 "," 736,958.89 ", -   ," 736,958.89 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,123,Danbury,TRUE,123.00,Danbury, 133.00 ," 465,273.90 ", 48.98 ," 85,673.37 ", 17.94 , 2.00 ," 33,762.72 "," 1,368.90 ", -   , -   ," 586,078.89 "," 267,528 "," 318,550.89 "," 390,811.00 "," 723,390.92 "," 781,262.00 "," 709,361.89 ", -   ," 709,361.89 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,125,Danville,TRUE,125.00,Danville, 715.91 ," 2,504,467.95 ", 110.81 ," 193,823.31 ", 152.45 , 2.00 ," 286,907.85 "," 1,368.90 ", 1.00 , 684.45 ," 2,987,252.46 "," 769,613 "," 2,217,639.46 "," 1,082,128.00 "," 3,346,873.14 "," 3,614,623.00 "," 3,299,767.46 ", -   ," 3,299,767.46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,127,Deerfield,TRUE,127.00,Deerfield, 618.68 ," 2,164,328.24 ", 94.98 ," 166,134.27 ", 80.31 , 0.50 ," 151,141.81 ", 342.23 , 5.00 ," 3,422.25 "," 2,485,368.80 "," 1,103,256 "," 1,382,112.80 "," 341,247.00 "," 1,786,724.74 "," 1,929,663.00 "," 1,723,359.80 ", -   ," 1,723,359.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,129,Deering,TRUE,129.00,Deering, 185.24 ," 648,025.09 ", 82.99 ," 145,161.96 ", 27.57 , -   ," 51,886.19 ", -   , -   , -   ," 845,073.24 "," 426,172 "," 418,901.24 "," 398,400.00 "," 806,319.91 "," 870,826.00 "," 817,301.24 ", -   ," 817,301.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,131,Derry,TRUE,131.00,Derry," 5,343.45 "," 18,692,991.14 "," 1,210.24 "," 2,116,891.30 ", 883.78 , 70.16 ," 1,663,256.28 "," 48,021.01 ", 30.80 ," 21,081.06 "," 22,542,240.79 "," 5,985,888 "," 16,556,352.79 "," 8,658,713.00 "," 25,680,049.76 "," 27,734,454.00 "," 25,215,065.79 ", -   ," 25,215,065.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,133,Dix's Grant,TRUE,133.00,Dix's Grant, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,165 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,134,Dixville,TRUE,134.00,Dixville, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 20,471 ", -   ," 8,706.00 "," 8,706.00 "," 9,402.00 "," 8,706.00 ", -   ," 8,706.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,139,Dorchester,TRUE,139.00,Dorchester, 30.65 ," 107,222.90 ", 17.12 ," 29,945.45 ", 7.00 , -   ," 13,173.86 ", -   , -   , -   ," 150,342.21 "," 99,089 "," 51,253.21 "," 180,839.00 "," 242,589.13 "," 261,996.00 "," 232,092.21 ", -   ," 232,092.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,141,Dover,TRUE,141.00,Dover," 3,525.69 "," 12,333,921.33 "," 1,129.02 "," 1,974,825.33 ", 492.72 , 93.82 ," 927,289.19 "," 64,215.10 ", 22.16 ," 15,167.41 "," 15,315,418.36 "," 6,710,193 "," 8,605,225.36 ", -   ," 6,535,665.00 "," 7,058,518.00 "," 7,058,518.00 ", -   ," 7,058,518.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,143,Dublin,TRUE,143.00,Dublin, 152.23 ," 532,546.21 ", 36.40 ," 63,669.06 ", 20.73 , -   ," 39,013.45 ", -   , -   , -   ," 635,228.72 "," 569,366 "," 65,862.72 "," 14,881.00 "," 17,180.00 "," 18,554.00 "," 18,554.00 ", -   ," 18,554.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,147,Dummer,TRUE,147.00,Dummer, 28.47 ," 99,596.60 ", 5.38 ," 9,410.43 ", 2.02 , -   ," 3,801.60 ", -   , -   , -   ," 112,808.63 "," 74,725 "," 38,083.63 "," 50,888.00 "," 119,492.59 "," 129,052.00 "," 88,971.63 "," 1,401.18 "," 90,372.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,149,Dunbarton,TRUE,149.00,Dunbarton, 364.51 ," 1,275,165.33 ", 39.17 ," 68,514.21 ", 55.61 , -   ," 104,656.91 ", -   , 2.00 ," 1,368.90 "," 1,449,705.35 "," 639,901 "," 809,804.35 ", -   ," 583,622.00 "," 630,312.00 "," 630,312.00 ", -   ," 630,312.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,151,Durham,TRUE,151.00,Durham, 906.36 ," 3,170,719.19 ", 44.62 ," 78,047.07 ", 122.61 , 17.86 ," 230,749.57 "," 12,224.28 ", 3.00 ," 2,053.35 "," 3,493,793.46 "," 2,248,560 "," 1,245,233.46 "," 12,435.00 "," 1,242,405.77 "," 1,341,798.00 "," 1,257,668.46 ", -   ," 1,257,668.46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,153,East Kingston,TRUE,153.00,East Kingston, 378.49 ," 1,324,071.57 ", 35.65 ," 62,357.20 ", 53.85 , -   ," 101,344.62 ", -   , 7.00 ," 4,791.15 "," 1,492,564.54 "," 692,856 "," 799,708.54 ", -   ," 653,578.00 "," 705,864.00 "," 705,864.00 ", -   ," 705,864.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,155,Easton,TRUE,155.00,Easton, 15.44 ," 54,013.75 ", -   , -   , 1.00 , -   ," 1,881.98 ", -   , -   , -   ," 55,895.73 "," 164,236 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,159,Eaton,TRUE,159.00,Eaton, 18.50 ," 64,718.55 ", 7.00 ," 12,244.05 ", 2.00 , -   ," 3,763.96 ", -   , -   , -   ," 80,726.56 "," 257,740 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,161,Effingham,TRUE,161.00,Effingham, 186.06 ," 650,893.70 ", 101.92 ," 178,273.37 ", 41.62 , 0.50 ," 78,328.01 ", 342.23 , 0.12 , 82.13 ," 907,919.44 "," 441,042 "," 466,877.44 "," 323,629.00 "," 815,974.15 "," 881,252.00 "," 790,506.44 ", -   ," 790,506.44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,162,Ellsworth,TRUE,162.00,Ellsworth, 10.00 ," 34,983.00 ", 5.00 ," 8,745.75 ", 1.00 , -   ," 1,881.98 ", -   , -   , -   ," 45,610.73 "," 34,041 "," 11,569.73 ", -   ," 10,196.41 "," 11,012.00 "," 11,012.00 ", -   ," 11,012.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,163,Enfield,TRUE,163.00,Enfield, 477.05 ," 1,668,864.02 ", 116.02 ," 202,936.38 ", 66.37 , -   ," 124,907.01 ", -   , 3.72 ," 2,546.15 "," 1,999,253.56 "," 1,279,003 "," 720,250.56 "," 58,733.00 "," 841,266.41 "," 908,568.00 "," 778,983.56 ", -   ," 778,983.56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,165,Epping,TRUE,165.00,Epping, 930.93 ," 3,256,672.42 ", 255.39 ," 446,715.42 ", 148.00 , 8.00 ," 278,533.04 "," 5,475.60 ", 3.00 ," 2,053.35 "," 3,989,449.83 "," 1,479,802 "," 2,509,647.83 "," 866,394.00 "," 3,374,438.86 "," 3,644,394.00 "," 3,376,041.83 ", -   ," 3,376,041.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,167,Epsom,TRUE,167.00,Epsom, 614.00 ," 2,147,956.20 ", 126.50 ," 221,267.48 ", 61.87 , 0.97 ," 116,438.10 ", 663.92 , 4.00 ," 2,737.80 "," 2,489,063.50 "," 920,387 "," 1,568,676.50 "," 955,543.00 "," 2,538,977.88 "," 2,742,096.00 "," 2,524,219.50 ", -   ," 2,524,219.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,171,Errol,TRUE,171.00,Errol, 11.59 ," 40,545.30 ", 2.00 ," 3,498.30 ", 2.00 , -   ," 3,763.96 ", -   , 1.00 , 684.45 ," 48,492.01 "," 189,584 ", -   ," 14,426.00 "," 14,426.00 "," 15,580.00 "," 14,426.00 ", -   ," 14,426.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,173,Exeter,TRUE,173.00,Exeter," 2,112.69 "," 7,390,823.43 ", 360.57 ," 630,691.02 ", 344.53 , 28.93 ," 648,398.57 "," 19,801.14 ", 9.00 ," 6,160.05 "," 8,695,874.21 "," 3,944,754 "," 4,751,120.21 ", -   ," 4,455,247.00 "," 4,811,667.00 "," 4,751,120.21 ", -   ," 4,751,120.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,175,Farmington,TRUE,175.00,Farmington, 901.94 ," 3,155,256.70 ", 404.97 ," 708,353.28 ", 171.74 , 2.00 ," 323,211.25 "," 1,368.90 ", 1.00 , 684.45 ," 4,188,874.58 "," 1,047,703 "," 3,141,171.58 "," 2,914,592.00 "," 6,460,173.34 "," 6,976,987.00 "," 6,055,763.58 ", -   ," 6,055,763.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,177,Fitzwilliam,TRUE,177.00,Fitzwilliam, 243.19 ," 850,751.58 ", 83.77 ," 146,526.30 ", 23.38 , 1.00 ," 44,000.69 ", 684.45 , 3.00 ," 2,053.35 "," 1,044,016.37 "," 539,719 "," 504,297.37 "," 208,236.00 "," 899,344.00 "," 971,292.00 "," 712,533.37 ", -   ," 712,533.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,179,Francestown,TRUE,179.00,Francestown, 160.38 ," 561,057.35 ", 34.82 ," 60,905.40 ", 18.87 , 1.00 ," 35,512.96 ", 684.45 , -   , -   ," 658,160.16 "," 457,922 "," 200,238.16 "," 173,610.00 "," 383,376.22 "," 414,046.00 "," 373,848.16 "," 2,484.69 "," 376,332.85 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,183,Franconia,TRUE,183.00,Franconia, 109.57 ," 383,308.73 ", 17.65 ," 30,872.50 ", 15.00 , -   ," 28,229.70 ", -   , -   , -   ," 442,410.93 "," 700,889 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
