,From EOY Data Excl Charter And OOS,,,,1 4-15 Membership,Base Adequacy      ,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Level 1 ,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2016 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2016 if necessary,FY2015 Total        Grant as of          3-12-15,FY2015 Capped @108% Informational only,FY2016 Est. Grant for Cap and FY12 Stabilization,FY2016 Adj. to 95% of 11-15-14 Estimated Grant 198:40-a VI,FY2016 Total        Grant as of          3-14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ADM,"$3,561.27 ",ADM,"$1,780.63 ",ADM,ADM,"$1,915.86 ",$696.77 ,ADM,$696.77 ,$,$2.420 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Gilmanton,TRUE,195,Gilmanton,544.48,"1,939,040.29 ",86.05,"153,223.21 ",42.66,0.00," 81,730.59 ", -   ,2.00," 1,393.54 "," 2,175,387.63 "," 1,031,410.00 "," 1,143,977.63 ", -   ," 966,155.34 "," 1,043,448 "," 1,043,448.00 ", -   ," 1,043,448.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Gilsum,TRUE,197,Gilsum,62.48,"222,508.15 ",30.42,"54,166.76 ",9.55,0.00," 18,296.46 ", -   ,0.00, -   ," 294,971.37 "," 142,086.00 "," 152,885.37 "," 286,055 "," 449,564.37 "," 485,530 "," 438,940.37 ", -   ," 438,940.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Goffstown,TRUE,199,Goffstown,"2,170.08","7,728,240.80 ",445.51,"793,288.47 ",358.21,29.58," 686,280.21 "," 20,610.46 ",2.00," 1,393.54 "," 9,229,813.48 "," 3,167,853.00 "," 6,061,960.48 "," 1,040,103 "," 6,692,846.81 "," 7,228,275 "," 7,102,063.48 ", -   ," 7,102,063.48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Gorham,TRUE,201,Gorham,380.73,"1,355,882.33 ",105.36,"187,607.18 ",81.37,4.00," 155,893.53 "," 2,787.08 ",4.00," 2,787.08 "," 1,704,957.20 "," 577,148.00 "," 1,127,809.20 "," 849,335 "," 1,927,082.69 "," 2,081,249 "," 1,977,144.20 ", -   ," 1,977,144.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Goshen,TRUE,203,Goshen,70.18,"249,929.93 ",25.59,"45,566.32 ",9.67,0.21," 18,526.37 ", 146.32 ,0.00, -   ," 314,168.94 "," 164,399.00 "," 149,769.94 "," 221,681 "," 399,211.10 "," 431,148 "," 371,450.94 ", -   ," 371,450.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Grafton,TRUE,209,Grafton,134.78,"479,987.97 ",44.68,"79,558.55 ",23.41,0.00," 44,850.28 ", -   ,0.00, -   ," 604,396.80 "," 260,059.00 "," 344,337.80 "," 250,176 "," 618,857.24 "," 668,366 "," 594,513.80 "," 13,903.60 "," 608,417.40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Grantham,TRUE,211,Grantham,422.70,"1,505,348.83 ",31.78,"56,588.42 ",49.01,0.00," 93,896.30 ", -   ,1.00, 696.77 ," 1,656,530.32 "," 1,136,603.00 "," 519,927.32 ", -   ," 13,734.00 "," 14,833 "," 14,833.00 ", -   ," 14,833.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Greenfield,TRUE,213,Greenfield,193.96,"690,743.93 ",53.91,"95,993.76 ",25.73,0.00," 49,295.08 ", -   ,2.00," 1,393.54 "," 837,426.31 "," 330,776.00 "," 506,650.31 "," 347,765 "," 850,988.71 "," 919,068 "," 854,415.31 ", -   ," 854,415.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Greenland,TRUE,215,Greenland,530.20,"1,888,185.35 ",30.71,"54,683.15 ",62.32,3.50," 119,396.40 "," 2,438.70 ",2.00," 1,393.54 "," 2,066,097.14 "," 1,621,454.00 "," 444,643.14 "," 19,719 "," 408,678.65 "," 441,373 "," 441,373.00 ", -   ," 441,373.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Greenville,TRUE,219,Greenville,270.31,"962,646.89 ",130.13,"231,713.38 ",37.98,5.82," 72,764.36 "," 4,055.20 ",0.00, -   ," 1,271,179.83 "," 230,918.00 "," 1,040,261.83 "," 1,186,140 "," 2,240,136.42 "," 2,419,347 "," 2,226,401.83 ", -   ," 2,226,401.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Groton,TRUE,221,Groton,49.88,"177,636.15 ",20.03,"35,666.02 ",9.91,0.00," 18,986.17 ", -   ,0.00, -   ," 232,288.34 "," 151,861.00 "," 80,427.34 "," 204,912 "," 258,410.93 "," 279,084 "," 279,084.00 ", -   ," 279,084.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Hale's Location,TRUE,222,Hale's Location,2.30,"8,190.92 ",0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   ," 8,190.92 "," 179,764.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Hampstead,TRUE,223,Hampstead,"1,266.54","4,510,490.91 ",131.17,"233,565.24 ",212.49,6.74," 407,101.09 "," 4,696.23 ",4.26," 2,968.24 "," 5,158,821.71 "," 2,352,691.00 "," 2,806,130.71 "," 13,676 "," 2,859,848.76 "," 3,088,637 "," 2,819,806.71 ", -   ," 2,819,806.71 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Hampton,TRUE,225,Hampton,"1,602.92","5,708,430.91 ",291.34,"518,768.74 ",174.78,15.29," 334,854.01 "," 10,653.61 ",2.00," 1,393.54 "," 6,574,100.81 "," 6,769,141.00 ", -   , -   ," 50,129.88 "," 54,140 ", -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Hampton Falls,TRUE,227,Hampton Falls,340.82,"1,213,752.04 ",20.63,"36,734.40 ",38.55,0.00," 73,856.40 ", -   ,2.00," 1,393.54 "," 1,325,736.38 "," 1,006,265.00 "," 319,471.38 ", -   ," 168,326.00 "," 181,792 "," 181,792.00 ", -   ," 181,792.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Hancock,TRUE,231,Hancock,166.18,"591,811.85 ",30.49,"54,291.41 ",26.16,0.87," 50,118.90 ", 606.19 ,0.00, -   ," 696,828.35 "," 592,558.00 "," 104,270.35 "," 128,961 "," 238,134.47 "," 257,185 "," 233,231.35 ", -   ," 233,231.35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Hanover,TRUE, 233 ,Hanover,"1,171.30","4,171,315.55 ",37.67,"67,076.33 ",128.68,24.42," 246,532.86 "," 17,015.12 ",1.00, 696.77 ," 4,502,636.63 "," 4,955,338.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Harrisville,TRUE,235,Harrisville,68.33,"243,341.58 ",16.51,"29,398.20 ",13.12,1.00," 25,136.08 ", 696.77 ,1.00, 696.77 ," 299,269.40 "," 447,944.00 ", -   ," 13,345 "," 13,345.00 "," 14,413 "," 13,345.00 ", -   ," 13,345.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Hart's Location,TRUE,236,Hart's Location,0.98,"3,490.04 ",0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   ," 3,490.04 "," 35,782.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Haverhill,TRUE,238,Haverhill,589.57,"2,099,617.95 ",252.20,"449,074.89 ",106.87,7.18," 204,747.96 "," 5,002.81 ",11.45," 7,978.02 "," 2,766,421.63 "," 751,038.00 "," 2,015,383.63 "," 2,109,770 "," 4,104,789.90 "," 4,433,173 "," 4,125,153.63 ", -   ," 4,125,153.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Hebron,TRUE,243,Hebron,39.05,"139,067.59 ",10.40,"18,518.55 ",6.54,0.00," 12,529.72 ", -   ,0.00, -   ," 170,115.86 "," 643,432.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Henniker,TRUE,245,Henniker,526.93,"1,876,540.00 ",134.29,"239,120.80 ",104.66,0.00," 200,513.91 ", -   ,0.99, 689.80 ," 2,316,864.51 "," 900,029.00 "," 1,416,835.51 "," 839,188 "," 2,237,466.62 "," 2,416,464 "," 2,256,023.51 ", -   ," 2,256,023.51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Hill,TRUE,247,Hill,126.27,"449,681.56 ",50.00,"89,031.50 ",14.79,0.00," 28,335.57 ", -   ,1.00, 696.77 ," 567,745.40 "," 175,157.00 "," 392,588.40 "," 64,565 "," 459,769.05 "," 496,551 "," 457,153.40 ", -   ," 457,153.40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Hillsboro,TRUE,249,Hillsboro,869.95,"3,098,126.84 ",399.81,"711,913.68 ",190.29,6.26," 364,569.00 "," 4,361.78 ",7.49," 5,218.81 "," 4,184,190.11 "," 1,114,749.00 "," 3,069,441.11 "," 2,337,908 "," 5,398,135.55 "," 5,829,986 "," 5,407,349.11 ", -   ," 5,407,349.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Hinsdale,TRUE,255,Hinsdale,498.95,"1,776,895.67 ",198.33,"353,152.35 ",99.22,2.28," 190,091.63 "," 1,588.64 ",4.36," 3,037.92 "," 2,324,766.21 "," 578,430.00 "," 1,746,336.21 "," 2,455,617 "," 4,189,809.85 "," 4,524,995 "," 4,201,953.21 ", -   ," 4,201,953.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Holderness,TRUE, 257 ,Holderness,236.96,"843,878.54 ",63.49,"113,052.20 ",43.76,2.00," 83,838.03 "," 1,393.54 ",0.00, -   ," 1,042,162.31 "," 1,771,544.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Hollis,TRUE,259,Hollis,"1,262.47","4,495,996.54 ",39.31,"69,996.57 ",154.00,10.50," 295,042.44 "," 7,316.09 ",0.00, -   ," 4,868,351.64 "," 2,903,117.00 "," 1,965,234.64 ", -   ," 1,888,989.94 "," 2,040,109 "," 1,965,234.64 ", -   ," 1,965,234.64 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Hooksett,TRUE,261,Hooksett,"1,902.28","6,774,532.70 ",340.83,"606,892.12 ",256.48,44.83," 491,379.77 "," 31,236.20 ",12.00," 8,361.24 "," 7,912,402.03 "," 3,815,350.00 "," 4,097,052.03 ", -   ," 3,585,500.00 "," 3,872,340 "," 3,872,340.00 ", -   ," 3,872,340.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Hopkinton,TRUE,263,Hopkinton,817.33,"2,910,732.81 ",79.37,"141,328.60 ",172.08,3.95," 329,681.19 "," 2,752.24 ",3.00," 2,090.31 "," 3,386,585.15 "," 1,463,055.00 "," 1,923,530.15 ", -   ," 1,939,804.30 "," 2,094,989 "," 1,923,530.15 ", -   ," 1,923,530.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Hudson,TRUE,267,Hudson,"3,565.27","12,696,889.09 ",606.01,"1,079,079.59 ",534.77,28.05," 1,024,544.45 "," 19,544.40 ",23.03," 16,046.61 "," 14,836,104.14 "," 6,067,793.00 "," 8,768,311.14 ", -   ," 9,045,779.63 "," 9,769,442 "," 8,768,311.14 ", -   ," 8,768,311.14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Jackson,TRUE,271,Jackson,79.73,"283,940.06 ",10.25,"18,251.46 ",10.50,0.00," 20,116.53 ", -   ,0.00, -   ," 322,308.05 "," 911,004.00 ", -   ," 78,127 "," 78,127.00 "," 84,377 "," 78,127.00 ", -   ," 78,127.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Jaffrey,TRUE,273,Jaffrey,695.58,"2,477,148.19 ",263.99,"470,068.51 ",111.23,1.74," 213,101.11 "," 1,212.38 ",0.00, -   ," 3,161,530.19 "," 986,344.00 "," 2,175,186.19 "," 1,210,683 "," 3,517,475.81 "," 3,798,874 "," 3,385,869.19 ", -   ," 3,385,869.19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Jefferson,TRUE,275,Jefferson,117.77,"419,410.77 ",52.07,"92,717.40 ",15.78,1.00," 30,232.27 ", 696.77 ,0.00, -   ," 543,057.21 "," 273,452.00 "," 269,605.21 "," 208,016 "," 477,143.94 "," 515,315 "," 477,621.21 ", -   ," 477,621.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Keene,TRUE,279,Keene,"2,439.10","8,686,293.66 ",857.07,"1,526,124.55 ",521.94,28.72," 999,963.97 "," 20,011.23 ",5.53," 3,853.14 "," 11,236,246.55 "," 4,207,896.00 "," 7,028,350.55 "," 3,556,155 "," 10,475,824.27 "," 11,313,890 "," 10,584,505.55 ", -   ," 10,584,505.55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
